Unnamed: 0,Thời gian,Tiêu đề,URL,content
102,(02/01/2025 00:00),"BID: HĐQT thông qua hợp đồng bảo hiểm tiền, vàng tại cơ sở KD và hợp đồng bảo hiểm tiền, vàng vận chuyển của CN với BIC",https://cafef.vn/du-lieu/BID-2108732/bid-hdqt-thong-qua-hop-dong-bao-hiem-tien-vang-tai-co-so-kd-va-hop-dong-bao-hiem-tien-vang-van-chuyen-cua-cn-voi-bic.chn?utm_source=du-lieu,
103,(02/01/2025 00:00),"BID: HĐQT thông qua hợp đồng bảo hiểm sức khỏe, tai nạn và bảo hiểm bệnh ung thư năm 2025 của các đơn vị BIDV với BIC",https://cafef.vn/du-lieu/BID-2109118/bid-hdqt-thong-qua-hop-dong-bao-hiem-suc-khoe-tai-nan-va-bao-hiem-benh-ung-thu-nam-2025-cua-cac-don-vi-bidv-voi-bic.chn?utm_source=du-lieu,
104,(02/01/2025 00:00),BID: Quyết định của TGĐ về việc thay đổi địa chỉ trụ sở chi nhánh Phủ Diễn,https://cafef.vn/du-lieu/BID-2109352/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-chi-tru-so-chi-nhanh-phu-dien.chn?utm_source=du-lieu,
105,(31/12/2024 00:00),BID: Quyết định về việc thay đổi địa chỉ trụ sở Chi nhánh Ninh Bình,https://cafef.vn/du-lieu/BID-2108499/bid-quyet-dinh-ve-viec-thay-doi-dia-chi-tru-so-chi-nhanh-ninh-binh.chn?utm_source=du-lieu,
106,(31/12/2024 00:00),BID: Thông báo nhận được công văn của UBCKNN về việc báo cáo kết quả đợt phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/BID-2108542/bid-thong-bao-nhan-duoc-cong-van-cua-ubcknn-ve-viec-bao-cao-ket-qua-dot-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu,
107,(30/12/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Sông Hàn,https://cafef.vn/du-lieu/BID-2106927/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-song-han.chn?utm_source=du-lieu,
108,(30/12/2024 00:00),BID: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 6.897.515.268 cp,https://cafef.vn/du-lieu/BID-2107254/bid-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh-la-6897515268-cp.chn?utm_source=du-lieu,
109,(27/12/2024 00:00),BID: Sửa đổi Điều lệ về tổ chức và hoạt động,https://cafef.vn/du-lieu/BID-2107002/bid-sua-doi-dieu-le-ve-to-chuc-va-hoat-dong.chn?utm_source=du-lieu,
110,(25/12/2024 00:00),BID: Nghị quyết và Biên bản kiểm phiếu ĐHĐCĐ lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/BID-2105110/bid-nghi-quyet-va-bien-ban-kiem-phieu-dhdcd-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu,
111,(19/12/2024 00:00),"BID: HĐQT thông qua hợp đồng, giao dịch thuê thêm diện tích tại tầng 11, tháp BIDV",https://cafef.vn/du-lieu/BID-2101889/bid-hdqt-thong-qua-hop-dong-giao-dich-thue-them-dien-tich-tai-tang-11-thap-bidv.chn?utm_source=du-lieu,
112,(17/12/2024 00:00),"BID: 23.12.2024, ngày GDKHQ thưởng cp (tỷ lệ 100:21)",https://cafef.vn/du-lieu/BID-2107255/bid-23122024-ngay-gdkhq-thuong-cp-ty-le-10021.chn?utm_source=du-lieu,
113,(16/12/2024 00:00),"BID: Thông báo số 26852, 26850, 26848, 26829, 26851 về ngày đăng ký cuối cùng để thực hiện quyền mua lại toàn bộ gốc và hoặc thanh toán lãi trái phiếu",https://cafef.vn/du-lieu/BID-2099624/bid-thong-bao-so-26852-26850-26848-26829-26851-ve-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-mua-lai-toan-bo-goc-va-hoac-thanh-toan-lai-trai-phieu.chn?utm_source=du-lieu,
114,(14/12/2024 13:08),Ngân hàng lớn nhất Việt Nam chốt quyền nhận cổ tức vào ngày 24/12,https://cafef.vn/ngan-hang-lon-nhat-viet-nam-chot-quyen-nhan-co-tuc-vao-ngay-2412-188241214101146942.chn?utm_source=du-lieu,"Ảnh minh họa
Ngân hàng TMCP Đầu tư và Phát triển (BIDV – Mã: BID) vừa thông báo 24/12 là ngày đăng ký cuối cùng để thực hiện quyền nhận cổ tức bằng cổ phiếu với tỷ lệ 21% (cổ đông 100 cổ phiếu tại ngày chốt quyền được nhận 21 cổ phiếu mới). Nguồn phát hành là lợi nhuận còn lại sau thuế, sau trích lập các quỹ năm 2022.
Theo đó, BIDV sẽ phát hành 1,197 tỷ cổ phiếu để trả cổ tức cho cổ đông hiện hữu. Sau phát hành, vốn điều lệ của BIDV sẽ tăng thêm tối đa gần 11.971 tỷ đồng, từ 57.004 tỷ đồng lên hơn 68.975 tỷ đồng.
BIDV cho biết số vốn điều lệ tăng thêm sẽ được dùng toàn bộ để bổ sung vốn kinh doanh, phân bổ vào các lĩnh vực hoạt động kinh doanh của BIDV như hoạt động tín dụng, đầu tư cơ sở vật chất, công nghệ, phát triển sản phẩm dịch vụ mới, nâng cao năng lực cạnh tranh của mạng lưới kinh doanh.
Trong năm 2024, BIDV chưa thực hiện đợt chi trả cổ tức nào. Lần chia cổ tức gần nhất của BIDV diễn ra vào tháng 12/2023 với nguồn chi trả lấy từ lợi nhuận còn lại sau thuế và trích lập các quỹ năm 2021.
Trước đó, Đại hội đồng cổ đông thường niên BIDV năm 2024 đã thông qua phương án phát hành 1,361 tỷ cổ phiếu, mệnh giá 10.000 đồng/cổ phiếu để tăng vốn điều lệ từ hơn 57.004 tỷ đồng lên trên 70.624 tỷ đồng.
Trong đó, số cổ phiếu phát hành để trả cổ tức năm 2022 là 1,197 tỷ cổ phiếu (tỷ lệ 21%, cổ đông sở hữu 100 cổ phiếu sẽ được nhận 21 cổ phiếu mới), số phát thêm bằng hình thức chào bán riêng lẻ là 164 triệu cổ phiếu.
Đối với phương án chào bán riêng lẻ, BIDV cho biết đối tượng hướng đến là các nhà đầu tư chứng khoán chuyên nghiệp và là nhà đầu tư tổ chức trong và ngoài nước, có thể bao gồm một số cổ đông hiện hữu của BIDV.
Giá chào bán sẽ xác định theo nguyên tắc giá thị trường, số cổ phần chào bán riêng lẻ sẽ bị hạn chế chuyển nhượng 3 năm đối với nhà đầu tư chiến lược và một năm với nhà đầu tư chứng khoán chuyên nghiệp kể từ ngày hoàn thành đợt chào bán.
Tại Hội nghị Nhà đầu tư mới đây, BIDV cho biết đang trong quá trình chờ phê duyệt chủ trương tăng vốn từ Ngân hàng Nhà nước và làm việc các nhà đầu tư tiềm năng để hoàn thành đợt phát hành cổ phiếu riêng lẻ (2,9% vốn điều lệ) trong quý 1/2025. Giá trị của lần phát hành này không được tiết lộ.
BIDV hiện là ngân hàng lớn nhất Việt Nam với quy mô tổng tài sản tính đến cuối tháng 9 đạt hơn 2,58 triệu tỷ đồng, tăng 12% so với đầu năm. Dư nợ cho vay khách hàng của BIDV đạt 1,95 triệu tỷ đồng và tiền gửi khách hàng ở mức 1,87 triệu tỷ đồng, cùng tăng khoảng 9,9% so với cuối năm 2023.
Về kết quả kinh doanh, BIDV kết thúc quý 3 với lợi nhuận hợp nhất trước thuế đạt gần 6.500 tỷ đồng, tăng hơn 10% so với cùng kỳ 2023. Luỹ kế 9 tháng đầu năm, lợi nhuận BIDV đạt 20.047 tỷ đồng, tăng 11,6%."
115,(13/12/2024 00:00),BID: Thông báo các nội dung liên quan đến phát hành cổ phiếu để trả cổ tức của BIDV,https://cafef.vn/du-lieu/BID-2099457/bid-thong-bao-cac-noi-dung-lien-quan-den-phat-hanh-co-phieu-de-tra-co-tuc-cua-bidv.chn?utm_source=du-lieu,
116,(10/12/2024 00:00),BID: Nghị quyết HĐQT về việc triển khai chi trả cổ tức,https://cafef.vn/du-lieu/BID-2097191/bid-nghi-quyet-hdqt-ve-viec-trien-khai-chi-tra-co-tuc.chn?utm_source=du-lieu,
117,(09/12/2024 00:00),BID: Quyết định v/v chuyển đổi Chi nhánh Dĩ An - Bình Dương thành PGD trực thuộc Chi nhánh Nam Bình Dương,https://cafef.vn/du-lieu/BID-2096196/bid-quyet-dinh-vv-chuyen-doi-chi-nhanh-di-an-binh-duong-thanh-pgd-truc-thuoc-chi-nhanh-nam-binh-duong.chn?utm_source=du-lieu,
118,(09/12/2024 00:00),BID: Thông báo nhận được công văn của NHNN về việc chấp thuận tăng vốn điều lệ của BIDV,https://cafef.vn/du-lieu/BID-2096197/bid-thong-bao-nhan-duoc-cong-van-cua-nhnn-ve-viec-chap-thuan-tang-von-dieu-le-cua-bidv.chn?utm_source=du-lieu,
119,(06/12/2024 00:00),BID: Thông báo về việc nghỉ hưu để hưởng chế độ bảo hiểm xã hội của thành viên Ban điều hành,https://cafef.vn/du-lieu/BID-2095426/bid-thong-bao-ve-viec-nghi-huu-de-huong-che-do-bao-hiem-xa-hoi-cua-thanh-vien-ban-dieu-hanh.chn?utm_source=du-lieu,
120,(05/12/2024 00:00),BID: Thông báo tài liệu lấy ý kiến cổ đông bằng văn bản năm 2024,https://cafef.vn/du-lieu/BID-2094819/bid-thong-bao-tai-lieu-lay-y-kien-co-dong-bang-van-ban-nam-2024.chn?utm_source=du-lieu,
121,(05/12/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Lam Sơn,https://cafef.vn/du-lieu/BID-2094942/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-lam-son.chn?utm_source=du-lieu,
122,(05/12/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Bắc Hưng Yên,https://cafef.vn/du-lieu/BID-2094950/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-bac-hung-yen.chn?utm_source=du-lieu,
123,(04/12/2024 00:00),"BID: Quyết định của TGĐ về việc thay đổi tên, địa điểm trụ sở Chi nhánh và chuyển giao quản lý các phòng GD của Chi nhánh Hàm Nghi",https://cafef.vn/du-lieu/BID-2094273/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-ten-dia-diem-tru-so-chi-nhanh-va-chuyen-giao-quan-ly-cac-phong-gd-cua-chi-nhanh-ham-nghi.chn?utm_source=du-lieu,
124,(04/12/2024 00:00),BID: Nghị quyết HĐQT v/v phê duyệt phương án tăng vốn điều lệ 2024 thông qua phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/BID-2094334/bid-nghi-quyet-hdqt-vv-phe-duyet-phuong-an-tang-von-dieu-le-2024-thong-qua-phat-hanh-co-phieu-de-tra-co-tuc.chn?utm_source=du-lieu,
125,(29/11/2024 00:00),"BID: Quyết định về việc thay đổi địa chỉ đặt trụ sở Chi nhánh Khánh Hòa, Móng Cái và phòng GD Xóm Mới",https://cafef.vn/du-lieu/BID-2091863/bid-quyet-dinh-ve-viec-thay-doi-dia-chi-dat-tru-so-chi-nhanh-khanh-hoa-mong-cai-va-phong-gd-xom-moi.chn?utm_source=du-lieu,
126,(29/11/2024 00:00),BID: HĐQT thông qua thỏa thuận hợp tác triển khai hoạt động CD_Flex giữa BIDV và BSC,https://cafef.vn/du-lieu/BID-2091867/bid-hdqt-thong-qua-thoa-thuan-hop-tac-trien-khai-hoat-dong-cdflex-giua-bidv-va-bsc.chn?utm_source=du-lieu,
127,(21/11/2024 00:00),"BID: 26.11.2024, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản",https://cafef.vn/du-lieu/BID-2087893/bid-26112024-ngay-gdkhq-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu,
128,(14/11/2024 00:00),BID: Nghị quyết HĐQT về việc tổ chức lấy ý kiến cổ đông bằng văn bản năm 2024 và Thông báo về ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/BID-2084679/bid-nghi-quyet-hdqt-ve-viec-to-chuc-lay-y-kien-co-dong-bang-van-ban-nam-2024-va-thong-bao-ve-ngay-dang-ky-cuoi-cung-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu,
129,(13/11/2024 00:00),BID: HĐQT thông qua thỏa thuận về bảo vệ dữ liệu cá nhân giữa BIDV và BSC,https://cafef.vn/du-lieu/BID-2084133/bid-hdqt-thong-qua-thoa-thuan-ve-bao-ve-du-lieu-ca-nhan-giua-bidv-va-bsc.chn?utm_source=du-lieu,
130,(13/11/2024 00:00),"BID: HĐQT thông qua các hợp đồng, giao dịch trong hoạt động KDV&TT",https://cafef.vn/du-lieu/BID-2084134/bid-hdqt-thong-qua-cac-hop-dong-giao-dich-trong-hoat-dong-kdvtt.chn?utm_source=du-lieu,
131,(01/11/2024 07:37),"Những cái tên lãi lớn nhất sàn chứng khoán quý 3/2024: Vinhomes 'đòi' lại ngôi vương, một cái tên gây bất ngờ",https://cafef.vn/nhung-cai-ten-lai-lon-nhat-san-chung-khoan-quy-32024-vinhomes-doi-lai-ngoi-vuong-mot-cai-ten-gay-bat-ngo-188241101073751618.chn?utm_source=du-lieu,"Bảng xếp hạng 20 đơn vị lãi trước thuế lớn nhất sàn chứng khoán trong quý 3/2024:
Vinhomes (VHM) là đơn vị có lợi nhuận trước thuế lớn nhất trong quý 3/2024. Công ty này đã đòi lại vị trí đầu bảng từ Vietcombank (VCB) sau 2 quý.
Cụ thể, ﻿Vinhomes công bố kết quả kinh doanh quý 3/2024 với doanh thu thuần đạt 33.323 tỷ đồng, tăng nhẹ gần 2% so với cùng kỳ năm trước. Khấu trừ các khoản chi phí khác, Vinhomes báo lợi nhuận trước thuế quý 3/2024 đạt hơn 10.800 tỷ đồng.
Vietcombank (VCB) đứng ở vị trí ""á quân""  với ợi nhuận trước thuế hợp nhất quý 3/2024 đạt 10.699 tỷ đồng, tăng 18% so với cùng kỳ và cao nhất hệ thống. Lũy kế 9 tháng, lãi trước thuế của nhà băng này đạt 31.533 tỷ đồng, tăng 7%. Cuối tháng 9, tổng tài sản của Vietcombank đạt 1,93 triệu tỷ đồng, tăng 5% so với đầu năm.
Các ngân hàng tiếp theo nằm trong Top 5 lợi nhuận lần lượt là MB (7.308 tỷ đồng), Techcombank (7.214 tỷ đồng) và Vietinbank (6.522 tỷ đồng). Trong top 10 công ty lãi lớn nhất trên sàn chứng khoán có tới 8 ngân hàng. Xét rộng ra top 20 con số này là 12 ngân hàng.
Công ty phi tài chính còn lại trong top 10 chính là Vingroup (VIC) - công ty mẹ của Vinhome và VinFast. Trong quý vừa qua, doanh nghiệp này mang về 62.851 tỷ đồng doanh thu - một kỷ lục mới của doanh nghiệp này. Lợi nhuận trước thuế đạt 4.705 tỷ đồng, tăng 5% so với cùng kỳ.
Những cái tên phi tài chính còn lại trong nhóm đều là những cái tên quen mặt như Hòa Phát, PV Gas, Vinamilk, FPT, ACV...
Bất ngờ nhất trong top 20 lần này chính là sự góp mặt của Novaland (NVL) . Theo BCTC quý 3/2024, công ty lãi ròng kỷ lục 3.﻿120 tỷ đồng trong quý, gấp 18 lần cùng kỳ năm trước. Mặc dù doanh thu và lợi nhuận gộp đều tăng mạnh so với cùng kỳ, nhưng thực tế, nếu không có khoản doanh thu tài chính gần 3.900 tỷ đồng, Novaland sẽ lỗ."
132,(01/11/2024 00:00),"BID: Bổ nhiệm bà Phạm Thị Thanh Nga, ông Đặng Xuân Thắng phụ trách Quản trị từ 1.11.2024",https://cafef.vn/du-lieu/BID-2079591/bid-bo-nhiem-ba-pham-thi-thanh-nga-ong-dang-xuan-thang-phu-trach-quan-tri-tu-1112024.chn?utm_source=du-lieu,
133,(10/10/2024 00:00),BID: HĐQT phê duyệt mua lại khoản nợ vay tài trợ dự án Bệnh viện Đa khoa tình Bình Định tại BIDC-CN.TPHCM,https://cafef.vn/du-lieu/BID-2066838/bid-hdqt-phe-duyet-mua-lai-khoan-no-vay-tai-tro-du-an-benh-vien-da-khoa-tinh-binh-dinh-tai-bidccntphcm.chn?utm_source=du-lieu,
134,(27/09/2024 00:00),"BID: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền mua lại toàn bộ trái phiếu trước hạn mã trái phiếu BID121028, BID121027",https://cafef.vn/du-lieu/BID-2060335/bid-thong-bao-ve-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-mua-lai-toan-bo-trai-phieu-truoc-han-ma-trai-phieu-bid121028-bid121027.chn?utm_source=du-lieu,
135,(25/09/2024 00:00),BID: Quyết định của HĐQT thông qua Phụ lục Hợp đồng đại lý năm 2024 với Công ty TNHH Bảo hiểm nhân thọ BIDV MetLife,https://cafef.vn/du-lieu/BID-2059444/bid-quyet-dinh-cua-hdqt-thong-qua-phu-luc-hop-dong-dai-ly-nam-2024-voi-cong-ty-tnhh-bao-hiem-nhan-tho-bidv-metlife.chn?utm_source=du-lieu,
136,(25/09/2024 00:00),"BID: Quyết định của HĐQT thông qua Hợp đồng bảo hiểm tiền, vàng giữa BIDV với Tổng Công ty Bảo hiểm BIDV (BIC)",https://cafef.vn/du-lieu/BID-2059445/bid-quyet-dinh-cua-hdqt-thong-qua-hop-dong-bao-hiem-tien-vang-giua-bidv-voi-tong-cong-ty-bao-hiem-bidv-bic.chn?utm_source=du-lieu,
137,(23/09/2024 00:00),"BID: HĐQT thông qua hợp đồng, giao dịch thuê tại tầng 03, tháp BIDV",https://cafef.vn/du-lieu/BID-2057794/bid-hdqt-thong-qua-hop-dong-giao-dich-thue-tai-tang-03-thap-bidv.chn?utm_source=du-lieu,
138,(13/09/2024 00:00),BID: HĐQT thông qua Hợp đồng cho thuê Văn phòng giữa BIDC và Văn phòng đại diện BIDV tại Campuchia,https://cafef.vn/du-lieu/BID-2054293/bid-hdqt-thong-qua-hop-dong-cho-thue-van-phong-giua-bidc-va-van-phong-dai-dien-bidv-tai-campuchia.chn?utm_source=du-lieu,
139,(11/09/2024 00:00),BID: HĐQT phê duyệt phương án thông qua hợp đồng cho BIC thuê một phần diện tích chưa sử dụng tại một số chi nhánh BIDV,https://cafef.vn/du-lieu/BID-2052038/bid-hdqt-phe-duyet-phuong-an-thong-qua-hop-dong-cho-bic-thue-mot-phan-dien-tich-chua-su-dung-tai-mot-so-chi-nhanh-bidv.chn?utm_source=du-lieu,
140,(11/09/2024 00:00),"BID: HĐQT phê duyệt phương án, thông qua hợp đồng cho MHBS thuê một phần diện tích chưa sử dụng tại BIDV chi nhánh Bà Chiểu",https://cafef.vn/du-lieu/BID-2052039/bid-hdqt-phe-duyet-phuong-an-thong-qua-hop-dong-cho-mhbs-thue-mot-phan-dien-tich-chua-su-dung-tai-bidv-chi-nhanh-ba-chieu.chn?utm_source=du-lieu,
141,(30/08/2024 10:28),"Công bố Top 20 ngân hàng nộp ngân sách lớn nhất thuộc danh sách VNTAX 200: Gồm cả khối nhà nước, tư nhân, nước ngoài",https://cafef.vn/cong-bo-top-20-ngan-hang-nop-ngan-sach-lon-nhat-thuoc-danh-sach-vntax-200-gom-ca-khoi-nha-nuoc-tu-nhan-nuoc-ngoai-188240830102146924.chn?utm_source=du-lieu,"Lâu nay đã có nhiều bảng vinh danh doanh nghiệp nhưng chưa có bảng vinh danh nào phản ánh về tổng nộp ngân sách của doanh nghiệp. Trong khi đó, đây là một trong những nhân tố quan trọng phản ánh mức độ đóng góp của doanh nghiệp cho xã hội. Với mong muốn ghi nhận vai trò quan trọng của khu vực tư nhân trong nền kinh tế, tôn vinh và lan tỏa tinh thần phụng sự xã hội của các doanh nghiệp, ngày 15/8/2024, CafeF đã công bố PRIVATE 100 – Danh sách các doanh nghiệp tư nhân nộp ngân sách lớn nhất Việt Nam.
PRIVATE 100 gồm danh sách chung của tất cả những doanh nghiệp tư nhân có số nộp trên 100 tỷ đồng; Top 100 doanh nghiệp dẫn đầu cùng một số danh sách các doanh nghiệp dẫn đầu các nhóm ngành như Ngân hàng, Chứng khoán, Thực phẩm – Đồ uống, Bất động sản, Bán lẻ, Các tập đoàn đa ngành hàng đầu …
Với mục tiêu không chỉ ghi nhận sự đóng góp của khu vực kinh tế nhân, CafeF đang tiếp tục xây dựng VNTAX 200 – Danh sách các doanh nghiệp nộp ngân sách lớn nhất Việt Nam. So với PRIVATE 100, danh sách này sẽ bao gồm tất cả các loại hình doanh nghiệp, từ doanh nghiệp nhà nước, doanh nghiệp tư nhân, doanh nghiệp nước ngoài, liên doanh…
HƠN 100 DOANH NGHIỆP NỘP TRÊN 1.000 TỶ ĐỒNG
Với quy mô lớn hơn, mức nộp ngân sách tối thiểu để vào danh sách chung của VNTAX 200 cũng như các danh sách ngành liên quan ở mức tối thiểu 200 tỷ đồng trở lên. Danh sách công bố năm 2024 được thống kê theo số liệu thực nộp trong niên độ tài chính (12 tháng) kết thúc vào các thời điểm trong khoảng thời gian từ 30/6/2023 đến 31/3/2024.
Hiện danh sách VNTAX 200 đang được hoàn thiện. Các doanh nghiệp có số liệu đáp ứng tiêu chí đều có thể cung cấp để bổ sung vào danh sách.
Nếu như trong danh sách doanh nghiệp tư nhân chỉ có hơn 30 doanh nghiệp nộp ngân sách trên 1.000 tỷ đồng thì ở VNTAX 200, hiện đã có 104 doanh nghiệp. Trong đó, có ít nhất 14 công ty nộp trên 10.000 tỷ đồng – theo danh sách hiện đã thu thập được.
20 NGÂN HÀNG LỚN NHẤT NỘP NGÂN SÁCH 80.200 TỶ ĐỒNG
Với vai trò là một trong những đầu tàu quan trọng của nền kinh tế, các ngân hàng tư có mức đóng góp ngày càng lớn vào ngân sách nhà nước. Với ngành ngân hàng, các loại thuế nộp chủ yếu là thuế thu nhập doanh nghiệp, thuế VAT, thuế thu nhập cá nhân.
Số liệu tổng hợp từ báo cáo tài chính kiểm toán hợp nhất của các ngân hàng cho thấy trong năm 2023, Top 20 ngân hàng nộp ngân sách lớn nhất nộp tổng cộng 80.200 tỷ đồng. Ba cái tên dẫn đầu lần lượt là Vietcombank (11.600 tỷ), Techcombank (7.900 tỷ) và MB (7.500 tỷ).
Cả 5 ngân hàng mà nhà nước có ảnh hưởng lớn gồm Big4 và MB đều nằm ở trong Top10. Có 1 đại diện của nhóm ngân hàng nước ngoài là HSBC."
142,(29/08/2024 00:00),BID: Quyết định về việc thay đổi địa chỉ đặt trụ sở Chi nhánh Phú Nhuận,https://cafef.vn/du-lieu/BID-2046102/bid-quyet-dinh-ve-viec-thay-doi-dia-chi-dat-tru-so-chi-nhanh-phu-nhuan.chn?utm_source=du-lieu,
143,(27/08/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm đặt trụ sở chi nhánh Hóc Môn,https://cafef.vn/du-lieu/BID-2045164/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-hoc-mon.chn?utm_source=du-lieu,
144,(27/08/2024 00:00),BID: HĐQT thông qua hợp đồng hỗ trợ kỹ thuật giữa BIDV và KEB Hana Bank,https://cafef.vn/du-lieu/BID-2045170/bid-hdqt-thong-qua-hop-dong-ho-tro-ky-thuat-giua-bidv-va-keb-hana-bank.chn?utm_source=du-lieu,
145,(21/08/2024 00:00),BID: Quyết định thay đổi địa điểm trụ sở chi nhánh Bắc Quảng Bình,https://cafef.vn/du-lieu/BID-2042329/bid-quyet-dinh-thay-doi-dia-diem-tru-so-chi-nhanh-bac-quang-binh.chn?utm_source=du-lieu,
146,(15/08/2024 07:00),"Vắng 2 công ty họ ""V"", lần đầu tiên trong lịch sử top 5 doanh nghiệp lớn nhất TTCK đều là các đơn vị do nhà nước nắm chi phối",https://cafef.vn/vang-2-cong-ty-ho-v-lan-dau-tien-trong-lich-su-top-5-doanh-nghiep-lon-nhat-ttck-deu-la-cac-don-vi-do-nha-nuoc-nam-chi-phoi-18824081501484503.chn?utm_source=du-lieu,"Trong vòng 10 năm qua, thị trường chứng khoán Việt Nam đã chứng kiến nhiều biến động và thay đổi lớn. Cùng với đó, bảng xếp hạng top 10 doanh nghiệp có vốn hóa lớn nhất trên thị trường cũng đã trải qua những biến động đáng kể.
Các ngân hàng vẫn là tiếp tục nắm giữ nhiều vị trí trong top 10. Trong suốt thập kỷ qua, chưa khi nào, trong top 10 doanh nghiệp có vốn hóa lớn nhất trên thị trường không có ít nhất 3 ngân hàng. Đặc biệt, Vietcombank đã nắm giữ vị trí top 1 trong gần 4 năm liên tiếp với vốn hóa cách biệt so với vị trí thứ 2. Tại ngày 9/8/2024, giá trị vốn hóa của Vietcombank hơn 490.000 tỷ, BIDV đứng thứ 2 với 266.000 tỷ, ACV đứng thứ 3 với 239.000 tỷ.
Đáng chú ý, tính đến phiên giao dịch ngày 9/8/2024, top 5 doanh nghiệp có vốn hóa lớn nhất thị trường ghi nhận toàn bộ là các doanh nghiệp nhà nước bao gồm Vietcombank, BIDV, ACV, Viettel Global và PV Gas. Đây là lần đầu tiên trong vòng 10 năm qua, bảng xếp hạng top 5 doanh nghiệp có vốn hóa lớn nhất thị trường vắng bóng các doanh nghiệp tư nhân.
Nằm trong số những doanh nghiệp tư nhân lớn nhất cả nước, ngay từ khi lên sàn Vinamilk và Vingroup luôn nằm trong nhóm có vốn hóa cao. Trong giai đoạn 6 năm liền, từ 2015-2022, Vinamilk và Vingroup đã thay nhau đứng vị trí số 1 về vốn hóa.
Từ sau năm 2017, thứ hạng của Vinamilk đã tụt khá sâu khi có nhiều doanh nghiệp mới vươn lên và đến tháng 8 năm nay đã bị out khỏi top 10.
Vingroup hoặc Vinhomes thì vẫn thường xuyên đứng trong top 5 đến năm 2023 trước khi tụt hạng khá sâu trong năm nay.
Top 10 doanh nghiệp có vốn hóa lớn nhất thị trường kể từ năm 2015 - 2024
Nguyên nhân đến từ đà tăng trưởng vượt trội của ACV và Viettel Global trong 6 tháng đầu năm với việc liên tục vượt đỉnh lịch sử đưa giá trị vốn hóa lên cao. Từ top 9 trong cuối năm 2023, Viettel Global đã vươn lên vị trí thứ 3 với giá trị vốn hóa hơn 239.000 tỷ, tăng hơn 95.000 tỷ so với hồi cuối năm ngoái. Lần đầu xuất hiện trong top 10 kể từ năm 2015 tới nay nhưng Viettel Global đứng ở vị trí thứ 4 với vốn hóa gần 193.000 tỷ, tăng hơn 114.000 tỷ đồng trong vòng hơn 8 tháng.
Với việc AI, bán dẫn hay chip... đang trở thành xu hướng của thế giới cùng với kết quả kinh doanh khả quan, trong 6 tháng đầu năm năm 2024, nhóm cổ phiếu công nghệ, đặc biệt là ""họ FPT"" và ""họ Viettel"" đã ghi dấu ấn trên sàn chứng khoán. Bên cạnh Viettel Global, FPT cũng lần đầu tiên tiến vào top 10 doanh nghiệp có vốn hóa lớn nhất trong 10 năm qua. Cụ thể, vốn hóa của FPT tại ngày 9/8 đạt hơn 185.000 tỷ.
Bên cạnh sự vươn lên của các doanh nghiệp trên, 2 doanh nghiệp họ nhà Vin là Vingroup và Vinhomes đã bị tụt khỏi top 5 doanh nghiệp có vốn hóa lớn nhất thị trường sau 6 năm liên tiếp cùng trong top từ 2018 - 2023. Với việc giá cổ phiếu đi xuống so với hồi đầu năm, vốn hóa thị trường của Vinhomes đã giảm 26.000 tỷ và Vingroup đã giảm gần 13.000 tỷ, lần lượt đứng ở vị trí thứ 9 và thứ 10.
Một số doanh nghiệp đã tồn tại trong top 10 vốn hóa liên tục trong 10 năm qua có thể kể đến là Vietcombank, Vingroup, BIDV, PV Gas."
147,(07/08/2024 00:00),BID: Nghị quyết HĐQT phê duyệt phương án phát hành TP để tăng vốn riêng lẻ lần 03 năm 2024,https://cafef.vn/du-lieu/BID-2035638/bid-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-tp-de-tang-von-rieng-le-lan-03-nam-2024.chn?utm_source=du-lieu,
